show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in
s2500,TV Show,The Queen and the Conqueror,Not Given,Colombia,5/20/2020,2020,TV-14,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas"
s2509,TV Show,Sweet Magnolias,Not Given,United States,5/19/2020,2020,TV-14,1 Season,"Romantic TV Shows, TV Dramas"
s2515,TV Show,The Big Flower Fight,Not Given,United Kingdom,5/18/2020,2020,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV"
s2516,TV Show,Patriot Act with Hasan Minhaj,Not Given,United States,5/17/2020,2020,TV-MA,6 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies"
s2518,TV Show,Boys Over Flowers,Not Given,South Korea,5/16/2020,2009,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s2519,TV Show,Iris,Not Given,South Korea,5/16/2020,2009,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Action & Adventure"
s2520,TV Show,Avatar: The Last Airbender,Not Given,United States,5/15/2020,2007,TV-Y7,3 Seasons,"Classic & Cult TV, Kids' TV, TV Action & Adventure"
s2524,TV Show,Madam Secretary,Not Given,United States,5/15/2020,2019,TV-PG,6 Seasons,TV Dramas
s2525,TV Show,Magic for Humans,Not Given,United States,5/15/2020,2020,TV-14,3 Seasons,"Reality TV, TV Comedies"
s2526,TV Show,Parasyte: The Maxim,Not Given,Japan,5/15/2020,2014,TV-MA,1 Season,"Anime Series, International TV Shows, TV Horror"
s2600,TV Show,El señor de los Cielos,Not Given,United States,4/30/2020,2019,TV-MA,7 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
s2527,TV Show,She-Ra and the Princesses of Power,Not Given,United States,5/15/2020,2020,TV-Y7,5 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy"
s2529,TV Show,Strangers from Hell,Not Given,South Korea,5/15/2020,2019,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Horror"
s2530,TV Show,The Wiggles,Not Given,Australia,5/15/2020,2015,TV-Y,2 Seasons,Kids' TV
s2531,TV Show,White Lines,Not Given,United Kingdom,5/15/2020,2020,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows"
s2547,TV Show,Bordertown,Not Given,Finland,5/11/2020,2019,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, TV Dramas"
s2552,TV Show,Dead to Me,Not Given,United States,5/8/2020,2020,TV-MA,2 Seasons,"TV Comedies, TV Dramas"
s2553,TV Show,Restaurants on the Edge,Not Given,Canada,5/8/2020,2020,TV-14,2 Seasons,"International TV Shows, Reality TV"
s2555,TV Show,The Hollow,Not Given,Canada,5/8/2020,2020,TV-Y7,2 Seasons,"Kids' TV, TV Thrillers"
s2576,TV Show,WWII in HD,Not Given,United States,5/2/2020,2009,TV-14,1 Season,Docuseries
s2581,TV Show,Hollywood,Not Given,United States,5/1/2020,2020,TV-MA,1 Season,TV Dramas
s2584,TV Show,Masha and the Bear,Not Given,Russia,5/1/2020,2019,TV-Y,4 Seasons,Kids' TV
s2586,TV Show,Medici: Masters of Florence,Not Given,Italy,5/1/2020,2019,TV-MA,3 Seasons,"International TV Shows, TV Dramas"
s2587,TV Show,Monthly Girls' Nozaki Kun,Not Given,Japan,5/1/2020,2014,TV-PG,1 Season,"Anime Series, Romantic TV Shows"
s2589,TV Show,Oh Yuck,Not Given,Canada,5/1/2020,2020,TV-G,1 Season,"Kids' TV, TV Comedies"
s2591,TV Show,Reckoning,Not Given,Australia,5/1/2020,2019,TV-MA,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries"
s2599,TV Show,DRIFTING DRAGONS,Not Given,Japan,4/30/2020,2020,TV-14,1 Season,"Anime Series, International TV Shows"
s2747,TV Show,The Windsors,Not Given,United Kingdom,4/1/2020,2020,TV-MA,3 Seasons,"British TV Shows, International TV Shows, TV Comedies"
s2601,TV Show,Good Witch,Not Given,United States,4/30/2020,2019,TV-PG,5 Seasons,"TV Dramas, TV Sci-Fi & Fantasy"
s2607,TV Show,Extracurricular,Not Given,South Korea,4/29/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows"
s2609,Movie,Murder to Mercy: The Cyntoia Brown Story,Not Given,United States,4/29/2020,2020,TV-MA,97 min,Documentaries
s2610,TV Show,Nadiya’s Time to Eat,Not Given,United Kingdom,4/29/2020,2020,TV-G,1 Season,"British TV Shows, International TV Shows, Reality TV"
s2612,TV Show,Tjovitjo,Not Given,South Africa,4/29/2020,2017,TV-MA,2 Seasons,"International TV Shows, TV Dramas"
s2628,TV Show,"Coronavirus, Explained",Not Given,United States,4/26/2020,2020,TV-PG,1 Season,"Docuseries, Science & Nature TV"
s2629,TV Show,The Last Kingdom,Not Given,United Kingdom,4/26/2020,2020,TV-MA,4 Seasons,"British TV Shows, International TV Shows, TV Action & Adventure"
s2632,TV Show,My Secret Romance,Not Given,South Korea,4/25/2020,2017,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s2641,TV Show,After Life,Not Given,United Kingdom,4/24/2020,2020,TV-MA,2 Seasons,"British TV Shows, International TV Shows, TV Comedies"
s2644,TV Show,Love 101,Not Given,Turkey,4/24/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas, Teen TV Shows"
s2646,TV Show,Ghost in the Shell: SAC_2045,Not Given,Japan,4/23/2020,2020,TV-14,1 Season,"Anime Series, Crime TV Shows, International TV Shows"
s2649,TV Show,The House of Flowers,Not Given,Mexico,4/23/2020,2020,TV-MA,3 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies"
s2652,TV Show,Absurd Planet,Not Given,United States,4/22/2020,2020,TV-PG,1 Season,"Docuseries, Science & Nature TV, TV Comedies"
s2658,TV Show,Win the Wilderness,Not Given,United Kingdom,4/22/2020,2020,TV-14,1 Season,"British TV Shows, International TV Shows, Reality TV"
s2659,TV Show,Bleach,Not Given,Japan,4/21/2020,2006,TV-14,5 Seasons,"Anime Series, International TV Shows"
s2661,TV Show,Nicky Jam: El Ganador,Not Given,Puerto Rico,4/21/2020,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
s2662,TV Show,Cooked with Cannabis,Not Given,United States,4/20/2020,2020,TV-MA,1 Season,Reality TV
s3012,TV Show,Hip-Hop Evolution,Not Given,Canada,1/17/2020,2020,TV-MA,4 Seasons,"Docuseries, International TV Shows"
s2663,TV Show,The Midnight Gospel,Not Given,United States,4/20/2020,2020,TV-MA,1 Season,TV Comedies
s2665,TV Show,ChuChu TV Nursery Rhymes & Kids Songs (Hindi),Not Given,India,4/18/2020,2019,TV-Y,1 Season,Kids' TV
s2666,TV Show,The King: Eternal Monarch,Not Given,South Korea,4/18/2020,2020,TV-14,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows"
s2667,TV Show,#blackAF,Not Given,United States,4/17/2020,2020,TV-MA,1 Season,TV Comedies
s2670,TV Show,El Dragón: Return of a Warrior,Not Given,Mexico,4/17/2020,2020,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
s2671,TV Show,Hasmukh,Not Given,India,4/17/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Comedies"
s2677,TV Show,Fauda,Not Given,Israel,4/16/2020,2020,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, TV Action & Adventure"
s2685,TV Show,The Innocence Files,Not Given,United States,4/15/2020,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries"
s2690,Movie,Surviving R. Kelly: The Impact,Not Given,United States,4/13/2020,2019,TV-14,85 min,Documentaries
s2699,TV Show,Hi Score Girl,Not Given,Japan,4/9/2020,2019,TV-14,2 Seasons,"Anime Series, International TV Shows, Romantic TV Shows"
s2709,TV Show,El Reemplazante,Not Given,Chile,4/4/2020,2013,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Dramas"
s2711,TV Show,Legacies,Not Given,United States,4/3/2020,2019,TV-14,2 Seasons,"TV Dramas, TV Sci-Fi & Fantasy, Teen TV Shows"
s2719,TV Show,Community,Not Given,United States,4/1/2020,2015,TV-14,6 Seasons,TV Comedies
s2728,TV Show,How to Fix a Drug Scandal,Not Given,United States,4/1/2020,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries"
s2737,TV Show,Man Like Mobeen,Not Given,United Kingdom,4/1/2020,2020,TV-MA,3 Seasons,"British TV Shows, International TV Shows, TV Comedies"
s2741,TV Show,Saint Seiya,Not Given,Japan,4/1/2020,1986,TV-14,6 Seasons,Anime Series
s2743,TV Show,Sunderland 'Til I Die,Not Given,United Kingdom,4/1/2020,2020,TV-MA,2 Seasons,"British TV Shows, Docuseries, International TV Shows"
s2744,TV Show,The Iliza Shlesinger Sketch Show,Not Given,United States,4/1/2020,2020,TV-MA,1 Season,TV Comedies
s3013,TV Show,Nailed It! Germany,Not Given,Germany,1/17/2020,2020,TV-14,1 Season,"International TV Shows, Reality TV"
s2749,TV Show,Well-Intended Love,Not Given,China,4/1/2020,2020,TV-14,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies"
s2752,TV Show,Akbar Birbal,Not Given,India,3/31/2020,2019,TV-G,1 Season,"Kids' TV, TV Comedies, TV Dramas"
s2754,Movie,Dave Chappelle: The Kennedy Center Mark Twain Prize for American Humor,Not Given,United States,3/31/2020,2020,TV-MA,85 min,Stand-Up Comedy
s2762,TV Show,Rugal,Not Given,South Korea,3/29/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows"
s2765,TV Show,Happy!,Not Given,United States,3/27/2020,2019,TV-MA,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Comedies"
s2766,TV Show,Ladies Up,Not Given,India,3/27/2020,2019,TV-MA,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies"
s2768,TV Show,Ozark,Not Given,United States,3/27/2020,2020,TV-MA,3 Seasons,"Crime TV Shows, TV Dramas, TV Thrillers"
s2778,TV Show,Unorthodox,Not Given,Germany,3/26/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas"
s2780,Movie,Crip Camp: A Disability Revolution,Not Given,United States,3/25/2020,2020,R,108 min,Documentaries
s2784,TV Show,Freud,Not Given,Austria,3/23/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
s2785,TV Show,J-Style Trip,Not Given,Taiwan,3/22/2020,2020,TV-14,1 Season,"International TV Shows, Reality TV"
s2789,TV Show,Dino Girl Gauko,Not Given,United States,3/20/2020,2020,TV-Y7,2 Seasons,"Anime Series, Kids' TV"
s2791,TV Show,Greenhouse Academy,Not Given,United States,3/20/2020,2020,TV-PG,4 Seasons,"Kids' TV, TV Dramas, Teen TV Shows"
s2760,TV Show,Tree House Tales,Not Given,Pakistan,3/31/2020,2019,TV-Y,1 Season,Kids' TV
s2775,TV Show,7SEEDS,Not Given,Pakistan,3/26/2020,2020,TV-MA,2 Seasons,"Anime Series, International TV Shows"
s2792,TV Show,Self Made: Inspired by the Life of Madam C.J. Walker,Not Given,United States,3/20/2020,2020,TV-MA,1 Season,TV Dramas
s2793,TV Show,She,Not Given,India,3/20/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
s2794,TV Show,The English Game,Not Given,United Kingdom,3/20/2020,2020,TV-14,1 Season,"British TV Shows, International TV Shows, TV Dramas"
s2795,TV Show,The Letter for the King,Not Given,United Kingdom,3/20/2020,2020,TV-PG,1 Season,"British TV Shows, International TV Shows, TV Action & Adventure"
s2798,TV Show,Vampires,Not Given,France,3/20/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror"
s2803,TV Show,Caliphate,Not Given,Sweden,3/18/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas"
s2805,TV Show,Women Of The Night,Not Given,Netherlands,3/18/2020,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
s2808,TV Show,Shaun the Sheep: Adventures from Mossy Bottom,Not Given,United Kingdom,3/17/2020,2020,TV-Y7,1 Season,"British TV Shows, Kids' TV, TV Comedies"
s2809,TV Show,We Speak Dance,Not Given,United States,3/17/2020,2018,TV-MA,1 Season,Docuseries
s2817,TV Show,100 Humans,Not Given,United States,3/13/2020,2020,TV-14,1 Season,"Docuseries, Science & Nature TV"
s2819,TV Show,Bloodride,Not Given,Norway,3/13/2020,2020,TV-MA,1 Season,"International TV Shows, TV Horror, TV Mysteries"
s2825,TV Show,The Valhalla Murders,Not Given,Iceland,3/13/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
s2826,TV Show,Dirty Money,Not Given,United States,3/11/2020,2020,TV-MA,2 Seasons,"Crime TV Shows, Docuseries"
s2827,TV Show,On My Block,Not Given,United States,3/11/2020,2020,TV-14,3 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas"
s2828,TV Show,The Circle Brazil,Not Given,Brazil,3/11/2020,2020,TV-MA,1 Season,"International TV Shows, Reality TV"
s2839,TV Show,Ugly Delicious,Not Given,United States,3/6/2020,2020,TV-MA,2 Seasons,Docuseries
s2842,TV Show,Mighty Little Bheem: Festival of Colors,Not Given,India,3/5/2020,2020,TV-Y,1 Season,"Kids' TV, TV Comedies"
s2855,TV Show,Akame ga Kill!,Not Given,Japan,3/1/2020,2014,TV-14,1 Season,"Anime Series, Crime TV Shows, International TV Shows"
s2856,TV Show,Babylon Berlin,Not Given,Germany,3/1/2020,2020,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, TV Dramas"
s2869,TV Show,Always a Witch,Not Given,Colombia,2/28/2020,2019,TV-14,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies"
s2870,Movie,Amit Tandon: Family Tandoncies,Not Given,India,2/28/2020,2019,TV-14,72 min,Stand-Up Comedy
s2871,TV Show,Queen Sono,Not Given,South Africa,2/28/2020,2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas"
s2872,TV Show,Toy Boy,Not Given,Spain,2/28/2020,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
s2873,TV Show,Unstoppable,Not Given,Mexico,2/28/2020,2020,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas"
s2875,TV Show,Altered Carbon,Not Given,United States,2/27/2020,2020,TV-MA,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas"
s2876,TV Show,Followers,Not Given,Japan,2/27/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas"
s2881,TV Show,I Am Not Okay With This,Not Given,United States,2/26/2020,2020,TV-MA,1 Season,"TV Comedies, TV Dramas, TV Sci-Fi & Fantasy"
s2884,TV Show,The Trials of Gabriel Fernandez,Not Given,United States,2/26/2020,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries"
s2889,TV Show,"Hi Bye, Mama!",Not Given,South Korea,2/23/2020,2020,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s2892,TV Show,Gentefied,Not Given,United States,2/21/2020,2020,TV-MA,1 Season,"TV Comedies, TV Dramas"
s2893,TV Show,Hyena,Not Given,South Korea,2/21/2020,2020,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s2895,TV Show,Puerta 7,Not Given,Argentina,2/21/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
s2901,TV Show,Spectros,Not Given,Brazil,2/20/2020,2020,TV-MA,1 Season,"International TV Shows, TV Horror, TV Mysteries"
s2903,TV Show,DreamWorks Shrek's Swamp Stories,Not Given,United States,2/17/2020,2008,TV-PG,1 Season,"Kids' TV, TV Action & Adventure, TV Comedies"
s2911,TV Show,Talking Tom and Friends,Not Given,Cyprus,2/15/2020,2017,TV-Y,1 Season,"Kids' TV, TV Comedies"
s3014,TV Show,Tiny House Nation,Not Given,United States,1/17/2020,2019,TV-PG,2 Seasons,Reality TV
s2918,TV Show,Taj Mahal 1989,Not Given,India,2/14/2020,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
s2921,TV Show,Love Is Blind,Not Given,United States,2/13/2020,2021,TV-MA,1 Season,"Reality TV, Romantic TV Shows"
s2922,TV Show,Narcos: Mexico,Not Given,Mexico,2/13/2020,2020,TV-MA,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas"
s2927,TV Show,We Bare Bears,Not Given,United States,2/12/2020,2018,TV-Y,2 Seasons,"Kids' TV, TV Comedies"
s2928,Movie,Captain Underpants Epic Choice-o-Rama,Not Given,United States,2/11/2020,2020,TV-Y7,81 min,"Children & Family Movies, Comedies"
s2932,TV Show,Better Call Saul,Not Given,United States,2/9/2020,2018,TV-MA,4 Seasons,"Crime TV Shows, TV Comedies, TV Dramas"
s2938,TV Show,Dragons: Rescue Riders,Not Given,United States,2/7/2020,2020,TV-Y,2 Seasons,"Kids' TV, TV Comedies"
s2939,TV Show,Fifty: The Series,Not Given,Nigeria,2/7/2020,2018,TV-14,2 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas"
s2942,TV Show,Locke & Key,Not Given,Canada,2/7/2020,2020,TV-14,1 Season,"TV Action & Adventure, TV Dramas, TV Mysteries"
s2946,TV Show,Cagaster of an Insect Cage,Not Given,Japan,2/6/2020,2020,TV-MA,1 Season,"Anime Series, International TV Shows"
s2954,TV Show,Team Kaylie,Not Given,United States,2/3/2020,2020,TV-PG,3 Seasons,"Kids' TV, TV Comedies"
s2959,TV Show,Is It Wrong to Try to Pick Up Girls in a Dungeon?,Not Given,Japan,2/1/2020,2015,TV-MA,1 Season,"Anime Series, International TV Shows"
s2960,TV Show,Itaewon Class,Not Given,South Korea,2/1/2020,2020,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas"
s2965,Movie,Night on Earth: Shot in the Dark,Not Given,United Kingdom,2/1/2020,2020,TV-PG,59 min,Movies
s2966,TV Show,No Game No Life,Not Given,Japan,2/1/2020,2014,TV-MA,1 Season,"Anime Series, International TV Shows"
s2967,TV Show,Pop Team Epic,Not Given,Japan,2/1/2020,2018,TV-14,1 Season,"Anime Series, International TV Shows"
s2968,TV Show,Shopkins,Not Given,United States,2/1/2020,2014,TV-Y,1 Season,Kids' TV
s2923,TV Show,Palazuelos mi rey,Not Given,Pakistan,2/13/2020,2019,TV-14,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows"
s2972,TV Show,Diablero,Not Given,Mexico,1/31/2020,2020,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Action & Adventure"
s2975,TV Show,Luna Nera,Not Given,Italy,1/31/2020,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
s2977,TV Show,Unauthorized Living,Not Given,Spain,1/31/2020,2020,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
s2978,TV Show,Ainori Love Wagon: African Journey,Not Given,Japan,1/30/2020,2019,TV-14,1 Season,"International TV Shows, Reality TV, Romantic TV Shows"
s2980,TV Show,THE STRANGER,Not Given,United Kingdom,1/30/2020,2020,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows"
s2981,TV Show,What the Love! with Karan Johar,Not Given,United States,1/30/2020,2020,TV-14,1 Season,"International TV Shows, Reality TV, Romantic TV Shows"
s2984,TV Show,Night on Earth,Not Given,United Kingdom,1/29/2020,2020,TV-PG,1 Season,"Docuseries, Science & Nature TV"
s2985,TV Show,Omniscient,Not Given,Brazil,1/29/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy"
s2993,TV Show,Sons of the Caliphate,Not Given,Nigeria,1/24/2020,2017,TV-14,2 Seasons,"International TV Shows, TV Dramas"
s2994,TV Show,The goop lab with Gwyneth Paltrow,Not Given,United States,1/24/2020,2020,TV-MA,1 Season,Reality TV
s2995,TV Show,The Ranch,Not Given,United States,1/24/2020,2020,TV-MA,8 Seasons,"TV Comedies, TV Dramas"
s2998,TV Show,October Faction,Not Given,United States,1/23/2020,2020,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Horror"
s2999,TV Show,​SAINT SEIYA: Knights of the Zodiac,Not Given,Japan,1/23/2020,2020,TV-14,2 Seasons,"Anime Series, International TV Shows"
s3001,TV Show,Pandemic: How to Prevent an Outbreak,Not Given,United States,1/22/2020,2020,TV-14,1 Season,"Docuseries, Science & Nature TV"
s3002,TV Show,Playing with Fire,Not Given,United States,1/22/2020,2019,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
s3006,TV Show,DreamWorks How to Train Your Dragon Legends,Not Given,United States,1/20/2020,2011,TV-PG,1 Season,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy"
s3011,TV Show,Ares,Not Given,Netherlands,1/17/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror"
s3016,TV Show,Handsome Siblings,Not Given,China,1/16/2020,2020,TV-14,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy"
s3021,TV Show,Soul Eater,Not Given,Japan,1/16/2020,2008,TV-14,1 Season,"Anime Series, International TV Shows"
s3025,TV Show,Killer Inside: The Mind of Aaron Hernandez,Not Given,United States,1/15/2020,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries"
s3029,TV Show,The Ollie & Moon Show,Not Given,France,1/14/2020,2018,TV-Y,1 Season,Kids' TV
s3034,TV Show,AJ and the Queen,Not Given,United States,1/10/2020,2020,TV-14,1 Season,"TV Comedies, TV Dramas"
s3035,TV Show,Giri / Haji,Not Given,United Kingdom,1/10/2020,2019,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows"
s3036,TV Show,Harvey Street Kids,Not Given,United States,1/10/2020,2020,TV-Y7,4 Seasons,"Kids' TV, TV Comedies"
s3038,TV Show,Medical Police,Not Given,United States,1/10/2020,2020,TV-MA,1 Season,"Crime TV Shows, TV Action & Adventure, TV Comedies"
